file_no,machine,model,anomaly,file_name,file_rel_path,duration_s,fs_Hz,SNR_dB
17600,valve,6,0,00000573.wav,6_dB_valve\valve\id_06\normal\00000573.wav,10.0,16000,6
17601,valve,6,0,00000574.wav,6_dB_valve\valve\id_06\normal\00000574.wav,10.0,16000,6
17602,valve,6,0,00000575.wav,6_dB_valve\valve\id_06\normal\00000575.wav,10.0,16000,6
17603,valve,6,0,00000576.wav,6_dB_valve\valve\id_06\normal\00000576.wav,10.0,16000,6
17604,valve,6,0,00000577.wav,6_dB_valve\valve\id_06\normal\00000577.wav,10.0,16000,6
17605,valve,6,0,00000578.wav,6_dB_valve\valve\id_06\normal\00000578.wav,10.0,16000,6
17606,valve,6,0,00000579.wav,6_dB_valve\valve\id_06\normal\00000579.wav,10.0,16000,6
17607,valve,6,0,00000580.wav,6_dB_valve\valve\id_06\normal\00000580.wav,10.0,16000,6
17608,valve,6,0,00000581.wav,6_dB_valve\valve\id_06\normal\00000581.wav,10.0,16000,6
17609,valve,6,0,00000582.wav,6_dB_valve\valve\id_06\normal\00000582.wav,10.0,16000,6
17610,valve,6,0,00000583.wav,6_dB_valve\valve\id_06\normal\00000583.wav,10.0,16000,6
17611,valve,6,0,00000584.wav,6_dB_valve\valve\id_06\normal\00000584.wav,10.0,16000,6
17612,valve,6,0,00000585.wav,6_dB_valve\valve\id_06\normal\00000585.wav,10.0,16000,6
17613,valve,6,0,00000586.wav,6_dB_valve\valve\id_06\normal\00000586.wav,10.0,16000,6
17614,valve,6,0,00000587.wav,6_dB_valve\valve\id_06\normal\00000587.wav,10.0,16000,6
17615,valve,6,0,00000588.wav,6_dB_valve\valve\id_06\normal\00000588.wav,10.0,16000,6
17616,valve,6,0,00000589.wav,6_dB_valve\valve\id_06\normal\00000589.wav,10.0,16000,6
17617,valve,6,0,00000590.wav,6_dB_valve\valve\id_06\normal\00000590.wav,10.0,16000,6
17618,valve,6,0,00000591.wav,6_dB_valve\valve\id_06\normal\00000591.wav,10.0,16000,6
17619,valve,6,0,00000592.wav,6_dB_valve\valve\id_06\normal\00000592.wav,10.0,16000,6
17620,valve,6,0,00000593.wav,6_dB_valve\valve\id_06\normal\00000593.wav,10.0,16000,6
17621,valve,6,0,00000594.wav,6_dB_valve\valve\id_06\normal\00000594.wav,10.0,16000,6
17622,valve,6,0,00000595.wav,6_dB_valve\valve\id_06\normal\00000595.wav,10.0,16000,6
17623,valve,6,0,00000596.wav,6_dB_valve\valve\id_06\normal\00000596.wav,10.0,16000,6
17624,valve,6,0,00000597.wav,6_dB_valve\valve\id_06\normal\00000597.wav,10.0,16000,6
17625,valve,6,0,00000598.wav,6_dB_valve\valve\id_06\normal\00000598.wav,10.0,16000,6
17626,valve,6,0,00000599.wav,6_dB_valve\valve\id_06\normal\00000599.wav,10.0,16000,6
17627,valve,6,0,00000600.wav,6_dB_valve\valve\id_06\normal\00000600.wav,10.0,16000,6
17628,valve,6,0,00000601.wav,6_dB_valve\valve\id_06\normal\00000601.wav,10.0,16000,6
17629,valve,6,0,00000602.wav,6_dB_valve\valve\id_06\normal\00000602.wav,10.0,16000,6
17630,valve,6,0,00000603.wav,6_dB_valve\valve\id_06\normal\00000603.wav,10.0,16000,6
17631,valve,6,0,00000604.wav,6_dB_valve\valve\id_06\normal\00000604.wav,10.0,16000,6
17632,valve,6,0,00000605.wav,6_dB_valve\valve\id_06\normal\00000605.wav,10.0,16000,6
17633,valve,6,0,00000606.wav,6_dB_valve\valve\id_06\normal\00000606.wav,10.0,16000,6
17634,valve,6,0,00000607.wav,6_dB_valve\valve\id_06\normal\00000607.wav,10.0,16000,6
17635,valve,6,0,00000608.wav,6_dB_valve\valve\id_06\normal\00000608.wav,10.0,16000,6
17636,valve,6,0,00000609.wav,6_dB_valve\valve\id_06\normal\00000609.wav,10.0,16000,6
17637,valve,6,0,00000610.wav,6_dB_valve\valve\id_06\normal\00000610.wav,10.0,16000,6
17638,valve,6,0,00000611.wav,6_dB_valve\valve\id_06\normal\00000611.wav,10.0,16000,6
17639,valve,6,0,00000612.wav,6_dB_valve\valve\id_06\normal\00000612.wav,10.0,16000,6
17640,valve,6,0,00000613.wav,6_dB_valve\valve\id_06\normal\00000613.wav,10.0,16000,6
17641,valve,6,0,00000614.wav,6_dB_valve\valve\id_06\normal\00000614.wav,10.0,16000,6
17642,valve,6,0,00000615.wav,6_dB_valve\valve\id_06\normal\00000615.wav,10.0,16000,6
17643,valve,6,0,00000616.wav,6_dB_valve\valve\id_06\normal\00000616.wav,10.0,16000,6
17644,valve,6,0,00000617.wav,6_dB_valve\valve\id_06\normal\00000617.wav,10.0,16000,6
17645,valve,6,0,00000618.wav,6_dB_valve\valve\id_06\normal\00000618.wav,10.0,16000,6
17646,valve,6,0,00000619.wav,6_dB_valve\valve\id_06\normal\00000619.wav,10.0,16000,6
17647,valve,6,0,00000620.wav,6_dB_valve\valve\id_06\normal\00000620.wav,10.0,16000,6
17648,valve,6,0,00000621.wav,6_dB_valve\valve\id_06\normal\00000621.wav,10.0,16000,6
17649,valve,6,0,00000622.wav,6_dB_valve\valve\id_06\normal\00000622.wav,10.0,16000,6
17650,valve,6,0,00000623.wav,6_dB_valve\valve\id_06\normal\00000623.wav,10.0,16000,6
17651,valve,6,0,00000624.wav,6_dB_valve\valve\id_06\normal\00000624.wav,10.0,16000,6
17652,valve,6,0,00000625.wav,6_dB_valve\valve\id_06\normal\00000625.wav,10.0,16000,6
17653,valve,6,0,00000626.wav,6_dB_valve\valve\id_06\normal\00000626.wav,10.0,16000,6
17654,valve,6,0,00000627.wav,6_dB_valve\valve\id_06\normal\00000627.wav,10.0,16000,6
17655,valve,6,0,00000628.wav,6_dB_valve\valve\id_06\normal\00000628.wav,10.0,16000,6
17656,valve,6,0,00000629.wav,6_dB_valve\valve\id_06\normal\00000629.wav,10.0,16000,6
17657,valve,6,0,00000630.wav,6_dB_valve\valve\id_06\normal\00000630.wav,10.0,16000,6
17658,valve,6,0,00000631.wav,6_dB_valve\valve\id_06\normal\00000631.wav,10.0,16000,6
17659,valve,6,0,00000632.wav,6_dB_valve\valve\id_06\normal\00000632.wav,10.0,16000,6
17660,valve,6,0,00000633.wav,6_dB_valve\valve\id_06\normal\00000633.wav,10.0,16000,6
17661,valve,6,0,00000634.wav,6_dB_valve\valve\id_06\normal\00000634.wav,10.0,16000,6
17662,valve,6,0,00000635.wav,6_dB_valve\valve\id_06\normal\00000635.wav,10.0,16000,6
17663,valve,6,0,00000636.wav,6_dB_valve\valve\id_06\normal\00000636.wav,10.0,16000,6
17664,valve,6,0,00000637.wav,6_dB_valve\valve\id_06\normal\00000637.wav,10.0,16000,6
17665,valve,6,0,00000638.wav,6_dB_valve\valve\id_06\normal\00000638.wav,10.0,16000,6
17666,valve,6,0,00000639.wav,6_dB_valve\valve\id_06\normal\00000639.wav,10.0,16000,6
17667,valve,6,0,00000640.wav,6_dB_valve\valve\id_06\normal\00000640.wav,10.0,16000,6
17668,valve,6,0,00000641.wav,6_dB_valve\valve\id_06\normal\00000641.wav,10.0,16000,6
17669,valve,6,0,00000642.wav,6_dB_valve\valve\id_06\normal\00000642.wav,10.0,16000,6
17670,valve,6,0,00000643.wav,6_dB_valve\valve\id_06\normal\00000643.wav,10.0,16000,6
17671,valve,6,0,00000644.wav,6_dB_valve\valve\id_06\normal\00000644.wav,10.0,16000,6
17672,valve,6,0,00000645.wav,6_dB_valve\valve\id_06\normal\00000645.wav,10.0,16000,6
17673,valve,6,0,00000646.wav,6_dB_valve\valve\id_06\normal\00000646.wav,10.0,16000,6
17674,valve,6,0,00000647.wav,6_dB_valve\valve\id_06\normal\00000647.wav,10.0,16000,6
17675,valve,6,0,00000648.wav,6_dB_valve\valve\id_06\normal\00000648.wav,10.0,16000,6
17676,valve,6,0,00000649.wav,6_dB_valve\valve\id_06\normal\00000649.wav,10.0,16000,6
17677,valve,6,0,00000650.wav,6_dB_valve\valve\id_06\normal\00000650.wav,10.0,16000,6
17678,valve,6,0,00000651.wav,6_dB_valve\valve\id_06\normal\00000651.wav,10.0,16000,6
17679,valve,6,0,00000652.wav,6_dB_valve\valve\id_06\normal\00000652.wav,10.0,16000,6
17680,valve,6,0,00000653.wav,6_dB_valve\valve\id_06\normal\00000653.wav,10.0,16000,6
17681,valve,6,0,00000654.wav,6_dB_valve\valve\id_06\normal\00000654.wav,10.0,16000,6
17682,valve,6,0,00000655.wav,6_dB_valve\valve\id_06\normal\00000655.wav,10.0,16000,6
17683,valve,6,0,00000656.wav,6_dB_valve\valve\id_06\normal\00000656.wav,10.0,16000,6
17684,valve,6,0,00000657.wav,6_dB_valve\valve\id_06\normal\00000657.wav,10.0,16000,6
17685,valve,6,0,00000658.wav,6_dB_valve\valve\id_06\normal\00000658.wav,10.0,16000,6
17686,valve,6,0,00000659.wav,6_dB_valve\valve\id_06\normal\00000659.wav,10.0,16000,6
17687,valve,6,0,00000660.wav,6_dB_valve\valve\id_06\normal\00000660.wav,10.0,16000,6
17688,valve,6,0,00000661.wav,6_dB_valve\valve\id_06\normal\00000661.wav,10.0,16000,6
17689,valve,6,0,00000662.wav,6_dB_valve\valve\id_06\normal\00000662.wav,10.0,16000,6
17690,valve,6,0,00000663.wav,6_dB_valve\valve\id_06\normal\00000663.wav,10.0,16000,6
17691,valve,6,0,00000664.wav,6_dB_valve\valve\id_06\normal\00000664.wav,10.0,16000,6
17692,valve,6,0,00000665.wav,6_dB_valve\valve\id_06\normal\00000665.wav,10.0,16000,6
17693,valve,6,0,00000666.wav,6_dB_valve\valve\id_06\normal\00000666.wav,10.0,16000,6
17694,valve,6,0,00000667.wav,6_dB_valve\valve\id_06\normal\00000667.wav,10.0,16000,6
17695,valve,6,0,00000668.wav,6_dB_valve\valve\id_06\normal\00000668.wav,10.0,16000,6
17696,valve,6,0,00000669.wav,6_dB_valve\valve\id_06\normal\00000669.wav,10.0,16000,6
17697,valve,6,0,00000670.wav,6_dB_valve\valve\id_06\normal\00000670.wav,10.0,16000,6
17698,valve,6,0,00000671.wav,6_dB_valve\valve\id_06\normal\00000671.wav,10.0,16000,6
17699,valve,6,0,00000672.wav,6_dB_valve\valve\id_06\normal\00000672.wav,10.0,16000,6
17700,valve,6,0,00000673.wav,6_dB_valve\valve\id_06\normal\00000673.wav,10.0,16000,6
17701,valve,6,0,00000674.wav,6_dB_valve\valve\id_06\normal\00000674.wav,10.0,16000,6
17702,valve,6,0,00000675.wav,6_dB_valve\valve\id_06\normal\00000675.wav,10.0,16000,6
17703,valve,6,0,00000676.wav,6_dB_valve\valve\id_06\normal\00000676.wav,10.0,16000,6
17704,valve,6,0,00000677.wav,6_dB_valve\valve\id_06\normal\00000677.wav,10.0,16000,6
17705,valve,6,0,00000678.wav,6_dB_valve\valve\id_06\normal\00000678.wav,10.0,16000,6
17706,valve,6,0,00000679.wav,6_dB_valve\valve\id_06\normal\00000679.wav,10.0,16000,6
17707,valve,6,0,00000680.wav,6_dB_valve\valve\id_06\normal\00000680.wav,10.0,16000,6
17708,valve,6,0,00000681.wav,6_dB_valve\valve\id_06\normal\00000681.wav,10.0,16000,6
17709,valve,6,0,00000682.wav,6_dB_valve\valve\id_06\normal\00000682.wav,10.0,16000,6
17710,valve,6,0,00000683.wav,6_dB_valve\valve\id_06\normal\00000683.wav,10.0,16000,6
17711,valve,6,0,00000684.wav,6_dB_valve\valve\id_06\normal\00000684.wav,10.0,16000,6
17712,valve,6,0,00000685.wav,6_dB_valve\valve\id_06\normal\00000685.wav,10.0,16000,6
17713,valve,6,0,00000686.wav,6_dB_valve\valve\id_06\normal\00000686.wav,10.0,16000,6
17714,valve,6,0,00000687.wav,6_dB_valve\valve\id_06\normal\00000687.wav,10.0,16000,6
17715,valve,6,0,00000688.wav,6_dB_valve\valve\id_06\normal\00000688.wav,10.0,16000,6
17716,valve,6,0,00000689.wav,6_dB_valve\valve\id_06\normal\00000689.wav,10.0,16000,6
17717,valve,6,0,00000690.wav,6_dB_valve\valve\id_06\normal\00000690.wav,10.0,16000,6
17718,valve,6,0,00000691.wav,6_dB_valve\valve\id_06\normal\00000691.wav,10.0,16000,6
17719,valve,6,0,00000692.wav,6_dB_valve\valve\id_06\normal\00000692.wav,10.0,16000,6
17720,valve,6,0,00000693.wav,6_dB_valve\valve\id_06\normal\00000693.wav,10.0,16000,6
17721,valve,6,0,00000694.wav,6_dB_valve\valve\id_06\normal\00000694.wav,10.0,16000,6
17722,valve,6,0,00000695.wav,6_dB_valve\valve\id_06\normal\00000695.wav,10.0,16000,6
17723,valve,6,0,00000696.wav,6_dB_valve\valve\id_06\normal\00000696.wav,10.0,16000,6
17724,valve,6,0,00000697.wav,6_dB_valve\valve\id_06\normal\00000697.wav,10.0,16000,6
17725,valve,6,0,00000698.wav,6_dB_valve\valve\id_06\normal\00000698.wav,10.0,16000,6
17726,valve,6,0,00000699.wav,6_dB_valve\valve\id_06\normal\00000699.wav,10.0,16000,6
17727,valve,6,0,00000700.wav,6_dB_valve\valve\id_06\normal\00000700.wav,10.0,16000,6
17728,valve,6,0,00000701.wav,6_dB_valve\valve\id_06\normal\00000701.wav,10.0,16000,6
17729,valve,6,0,00000702.wav,6_dB_valve\valve\id_06\normal\00000702.wav,10.0,16000,6
17730,valve,6,0,00000703.wav,6_dB_valve\valve\id_06\normal\00000703.wav,10.0,16000,6
17731,valve,6,0,00000704.wav,6_dB_valve\valve\id_06\normal\00000704.wav,10.0,16000,6
17732,valve,6,0,00000705.wav,6_dB_valve\valve\id_06\normal\00000705.wav,10.0,16000,6
17733,valve,6,0,00000706.wav,6_dB_valve\valve\id_06\normal\00000706.wav,10.0,16000,6
17734,valve,6,0,00000707.wav,6_dB_valve\valve\id_06\normal\00000707.wav,10.0,16000,6
17735,valve,6,0,00000708.wav,6_dB_valve\valve\id_06\normal\00000708.wav,10.0,16000,6
17736,valve,6,0,00000709.wav,6_dB_valve\valve\id_06\normal\00000709.wav,10.0,16000,6
17737,valve,6,0,00000710.wav,6_dB_valve\valve\id_06\normal\00000710.wav,10.0,16000,6
17738,valve,6,0,00000711.wav,6_dB_valve\valve\id_06\normal\00000711.wav,10.0,16000,6
17739,valve,6,0,00000712.wav,6_dB_valve\valve\id_06\normal\00000712.wav,10.0,16000,6
17740,valve,6,0,00000713.wav,6_dB_valve\valve\id_06\normal\00000713.wav,10.0,16000,6
17741,valve,6,0,00000714.wav,6_dB_valve\valve\id_06\normal\00000714.wav,10.0,16000,6
17742,valve,6,0,00000715.wav,6_dB_valve\valve\id_06\normal\00000715.wav,10.0,16000,6
17743,valve,6,0,00000716.wav,6_dB_valve\valve\id_06\normal\00000716.wav,10.0,16000,6
17744,valve,6,0,00000717.wav,6_dB_valve\valve\id_06\normal\00000717.wav,10.0,16000,6
17745,valve,6,0,00000718.wav,6_dB_valve\valve\id_06\normal\00000718.wav,10.0,16000,6
17746,valve,6,0,00000719.wav,6_dB_valve\valve\id_06\normal\00000719.wav,10.0,16000,6
17747,valve,6,0,00000720.wav,6_dB_valve\valve\id_06\normal\00000720.wav,10.0,16000,6
17748,valve,6,0,00000721.wav,6_dB_valve\valve\id_06\normal\00000721.wav,10.0,16000,6
17749,valve,6,0,00000722.wav,6_dB_valve\valve\id_06\normal\00000722.wav,10.0,16000,6
17750,valve,6,0,00000723.wav,6_dB_valve\valve\id_06\normal\00000723.wav,10.0,16000,6
17751,valve,6,0,00000724.wav,6_dB_valve\valve\id_06\normal\00000724.wav,10.0,16000,6
17752,valve,6,0,00000725.wav,6_dB_valve\valve\id_06\normal\00000725.wav,10.0,16000,6
17753,valve,6,0,00000726.wav,6_dB_valve\valve\id_06\normal\00000726.wav,10.0,16000,6
17754,valve,6,0,00000727.wav,6_dB_valve\valve\id_06\normal\00000727.wav,10.0,16000,6
17755,valve,6,0,00000728.wav,6_dB_valve\valve\id_06\normal\00000728.wav,10.0,16000,6
17756,valve,6,0,00000729.wav,6_dB_valve\valve\id_06\normal\00000729.wav,10.0,16000,6
17757,valve,6,0,00000730.wav,6_dB_valve\valve\id_06\normal\00000730.wav,10.0,16000,6
17758,valve,6,0,00000731.wav,6_dB_valve\valve\id_06\normal\00000731.wav,10.0,16000,6
17759,valve,6,0,00000732.wav,6_dB_valve\valve\id_06\normal\00000732.wav,10.0,16000,6
17760,valve,6,0,00000733.wav,6_dB_valve\valve\id_06\normal\00000733.wav,10.0,16000,6
17761,valve,6,0,00000734.wav,6_dB_valve\valve\id_06\normal\00000734.wav,10.0,16000,6
17762,valve,6,0,00000735.wav,6_dB_valve\valve\id_06\normal\00000735.wav,10.0,16000,6
17763,valve,6,0,00000736.wav,6_dB_valve\valve\id_06\normal\00000736.wav,10.0,16000,6
17764,valve,6,0,00000737.wav,6_dB_valve\valve\id_06\normal\00000737.wav,10.0,16000,6
17765,valve,6,0,00000738.wav,6_dB_valve\valve\id_06\normal\00000738.wav,10.0,16000,6
17766,valve,6,0,00000739.wav,6_dB_valve\valve\id_06\normal\00000739.wav,10.0,16000,6
17767,valve,6,0,00000740.wav,6_dB_valve\valve\id_06\normal\00000740.wav,10.0,16000,6
17768,valve,6,0,00000741.wav,6_dB_valve\valve\id_06\normal\00000741.wav,10.0,16000,6
17769,valve,6,0,00000742.wav,6_dB_valve\valve\id_06\normal\00000742.wav,10.0,16000,6
17770,valve,6,0,00000743.wav,6_dB_valve\valve\id_06\normal\00000743.wav,10.0,16000,6
17771,valve,6,0,00000744.wav,6_dB_valve\valve\id_06\normal\00000744.wav,10.0,16000,6
17772,valve,6,0,00000745.wav,6_dB_valve\valve\id_06\normal\00000745.wav,10.0,16000,6
17773,valve,6,0,00000746.wav,6_dB_valve\valve\id_06\normal\00000746.wav,10.0,16000,6
17774,valve,6,0,00000747.wav,6_dB_valve\valve\id_06\normal\00000747.wav,10.0,16000,6
17775,valve,6,0,00000748.wav,6_dB_valve\valve\id_06\normal\00000748.wav,10.0,16000,6
17776,valve,6,0,00000749.wav,6_dB_valve\valve\id_06\normal\00000749.wav,10.0,16000,6
17777,valve,6,0,00000750.wav,6_dB_valve\valve\id_06\normal\00000750.wav,10.0,16000,6
17778,valve,6,0,00000751.wav,6_dB_valve\valve\id_06\normal\00000751.wav,10.0,16000,6
17779,valve,6,0,00000752.wav,6_dB_valve\valve\id_06\normal\00000752.wav,10.0,16000,6
17780,valve,6,0,00000753.wav,6_dB_valve\valve\id_06\normal\00000753.wav,10.0,16000,6
17781,valve,6,0,00000754.wav,6_dB_valve\valve\id_06\normal\00000754.wav,10.0,16000,6
17782,valve,6,0,00000755.wav,6_dB_valve\valve\id_06\normal\00000755.wav,10.0,16000,6
17783,valve,6,0,00000756.wav,6_dB_valve\valve\id_06\normal\00000756.wav,10.0,16000,6
17784,valve,6,0,00000757.wav,6_dB_valve\valve\id_06\normal\00000757.wav,10.0,16000,6
17785,valve,6,0,00000758.wav,6_dB_valve\valve\id_06\normal\00000758.wav,10.0,16000,6
17786,valve,6,0,00000759.wav,6_dB_valve\valve\id_06\normal\00000759.wav,10.0,16000,6
17787,valve,6,0,00000760.wav,6_dB_valve\valve\id_06\normal\00000760.wav,10.0,16000,6
17788,valve,6,0,00000761.wav,6_dB_valve\valve\id_06\normal\00000761.wav,10.0,16000,6
17789,valve,6,0,00000762.wav,6_dB_valve\valve\id_06\normal\00000762.wav,10.0,16000,6
17790,valve,6,0,00000763.wav,6_dB_valve\valve\id_06\normal\00000763.wav,10.0,16000,6
17791,valve,6,0,00000764.wav,6_dB_valve\valve\id_06\normal\00000764.wav,10.0,16000,6
17792,valve,6,0,00000765.wav,6_dB_valve\valve\id_06\normal\00000765.wav,10.0,16000,6
17793,valve,6,0,00000766.wav,6_dB_valve\valve\id_06\normal\00000766.wav,10.0,16000,6
17794,valve,6,0,00000767.wav,6_dB_valve\valve\id_06\normal\00000767.wav,10.0,16000,6
17795,valve,6,0,00000768.wav,6_dB_valve\valve\id_06\normal\00000768.wav,10.0,16000,6
17796,valve,6,0,00000769.wav,6_dB_valve\valve\id_06\normal\00000769.wav,10.0,16000,6
17797,valve,6,0,00000770.wav,6_dB_valve\valve\id_06\normal\00000770.wav,10.0,16000,6
17798,valve,6,0,00000771.wav,6_dB_valve\valve\id_06\normal\00000771.wav,10.0,16000,6
17799,valve,6,0,00000772.wav,6_dB_valve\valve\id_06\normal\00000772.wav,10.0,16000,6
17800,valve,6,0,00000773.wav,6_dB_valve\valve\id_06\normal\00000773.wav,10.0,16000,6
17801,valve,6,0,00000774.wav,6_dB_valve\valve\id_06\normal\00000774.wav,10.0,16000,6
17802,valve,6,0,00000775.wav,6_dB_valve\valve\id_06\normal\00000775.wav,10.0,16000,6
17803,valve,6,0,00000776.wav,6_dB_valve\valve\id_06\normal\00000776.wav,10.0,16000,6
17804,valve,6,0,00000777.wav,6_dB_valve\valve\id_06\normal\00000777.wav,10.0,16000,6
17805,valve,6,0,00000778.wav,6_dB_valve\valve\id_06\normal\00000778.wav,10.0,16000,6
17806,valve,6,0,00000779.wav,6_dB_valve\valve\id_06\normal\00000779.wav,10.0,16000,6
17807,valve,6,0,00000780.wav,6_dB_valve\valve\id_06\normal\00000780.wav,10.0,16000,6
17808,valve,6,0,00000781.wav,6_dB_valve\valve\id_06\normal\00000781.wav,10.0,16000,6
17809,valve,6,0,00000782.wav,6_dB_valve\valve\id_06\normal\00000782.wav,10.0,16000,6
17810,valve,6,0,00000783.wav,6_dB_valve\valve\id_06\normal\00000783.wav,10.0,16000,6
17811,valve,6,0,00000784.wav,6_dB_valve\valve\id_06\normal\00000784.wav,10.0,16000,6
17812,valve,6,0,00000785.wav,6_dB_valve\valve\id_06\normal\00000785.wav,10.0,16000,6
17813,valve,6,0,00000786.wav,6_dB_valve\valve\id_06\normal\00000786.wav,10.0,16000,6
17814,valve,6,0,00000787.wav,6_dB_valve\valve\id_06\normal\00000787.wav,10.0,16000,6
17815,valve,6,0,00000788.wav,6_dB_valve\valve\id_06\normal\00000788.wav,10.0,16000,6
17816,valve,6,0,00000789.wav,6_dB_valve\valve\id_06\normal\00000789.wav,10.0,16000,6
17817,valve,6,0,00000790.wav,6_dB_valve\valve\id_06\normal\00000790.wav,10.0,16000,6
17818,valve,6,0,00000791.wav,6_dB_valve\valve\id_06\normal\00000791.wav,10.0,16000,6
17819,valve,6,0,00000792.wav,6_dB_valve\valve\id_06\normal\00000792.wav,10.0,16000,6
17820,valve,6,0,00000793.wav,6_dB_valve\valve\id_06\normal\00000793.wav,10.0,16000,6
17821,valve,6,0,00000794.wav,6_dB_valve\valve\id_06\normal\00000794.wav,10.0,16000,6
17822,valve,6,0,00000795.wav,6_dB_valve\valve\id_06\normal\00000795.wav,10.0,16000,6
17823,valve,6,0,00000796.wav,6_dB_valve\valve\id_06\normal\00000796.wav,10.0,16000,6
17824,valve,6,0,00000797.wav,6_dB_valve\valve\id_06\normal\00000797.wav,10.0,16000,6
17825,valve,6,0,00000798.wav,6_dB_valve\valve\id_06\normal\00000798.wav,10.0,16000,6
17826,valve,6,0,00000799.wav,6_dB_valve\valve\id_06\normal\00000799.wav,10.0,16000,6
17827,valve,6,0,00000800.wav,6_dB_valve\valve\id_06\normal\00000800.wav,10.0,16000,6
17828,valve,6,0,00000801.wav,6_dB_valve\valve\id_06\normal\00000801.wav,10.0,16000,6
17829,valve,6,0,00000802.wav,6_dB_valve\valve\id_06\normal\00000802.wav,10.0,16000,6
17830,valve,6,0,00000803.wav,6_dB_valve\valve\id_06\normal\00000803.wav,10.0,16000,6
17831,valve,6,0,00000804.wav,6_dB_valve\valve\id_06\normal\00000804.wav,10.0,16000,6
17832,valve,6,0,00000805.wav,6_dB_valve\valve\id_06\normal\00000805.wav,10.0,16000,6
17833,valve,6,0,00000806.wav,6_dB_valve\valve\id_06\normal\00000806.wav,10.0,16000,6
17834,valve,6,0,00000807.wav,6_dB_valve\valve\id_06\normal\00000807.wav,10.0,16000,6
17835,valve,6,0,00000808.wav,6_dB_valve\valve\id_06\normal\00000808.wav,10.0,16000,6
17836,valve,6,0,00000809.wav,6_dB_valve\valve\id_06\normal\00000809.wav,10.0,16000,6
17837,valve,6,0,00000810.wav,6_dB_valve\valve\id_06\normal\00000810.wav,10.0,16000,6
17838,valve,6,0,00000811.wav,6_dB_valve\valve\id_06\normal\00000811.wav,10.0,16000,6
17839,valve,6,0,00000812.wav,6_dB_valve\valve\id_06\normal\00000812.wav,10.0,16000,6
17840,valve,6,0,00000813.wav,6_dB_valve\valve\id_06\normal\00000813.wav,10.0,16000,6
17841,valve,6,0,00000814.wav,6_dB_valve\valve\id_06\normal\00000814.wav,10.0,16000,6
17842,valve,6,0,00000815.wav,6_dB_valve\valve\id_06\normal\00000815.wav,10.0,16000,6
17843,valve,6,0,00000816.wav,6_dB_valve\valve\id_06\normal\00000816.wav,10.0,16000,6
17844,valve,6,0,00000817.wav,6_dB_valve\valve\id_06\normal\00000817.wav,10.0,16000,6
17845,valve,6,0,00000818.wav,6_dB_valve\valve\id_06\normal\00000818.wav,10.0,16000,6
17846,valve,6,0,00000819.wav,6_dB_valve\valve\id_06\normal\00000819.wav,10.0,16000,6
17847,valve,6,0,00000820.wav,6_dB_valve\valve\id_06\normal\00000820.wav,10.0,16000,6
17848,valve,6,0,00000821.wav,6_dB_valve\valve\id_06\normal\00000821.wav,10.0,16000,6
17849,valve,6,0,00000822.wav,6_dB_valve\valve\id_06\normal\00000822.wav,10.0,16000,6
17850,valve,6,0,00000823.wav,6_dB_valve\valve\id_06\normal\00000823.wav,10.0,16000,6
17851,valve,6,0,00000824.wav,6_dB_valve\valve\id_06\normal\00000824.wav,10.0,16000,6
17852,valve,6,0,00000825.wav,6_dB_valve\valve\id_06\normal\00000825.wav,10.0,16000,6
17853,valve,6,0,00000826.wav,6_dB_valve\valve\id_06\normal\00000826.wav,10.0,16000,6
17854,valve,6,0,00000827.wav,6_dB_valve\valve\id_06\normal\00000827.wav,10.0,16000,6
17855,valve,6,0,00000828.wav,6_dB_valve\valve\id_06\normal\00000828.wav,10.0,16000,6
17856,valve,6,0,00000829.wav,6_dB_valve\valve\id_06\normal\00000829.wav,10.0,16000,6
