,file_no,machine,model,anomaly,file_name,file_rel_path,duration_s,fs_Hz,SNR_dB
4744,4744,fan,6,0,00000209.wav,6_dB_fan\fan\id_06\normal\00000209.wav,10.0,16000,6
4745,4745,fan,6,0,00000210.wav,6_dB_fan\fan\id_06\normal\00000210.wav,10.0,16000,6
4746,4746,fan,6,0,00000211.wav,6_dB_fan\fan\id_06\normal\00000211.wav,10.0,16000,6
4747,4747,fan,6,0,00000212.wav,6_dB_fan\fan\id_06\normal\00000212.wav,10.0,16000,6
4748,4748,fan,6,0,00000213.wav,6_dB_fan\fan\id_06\normal\00000213.wav,10.0,16000,6
4749,4749,fan,6,0,00000214.wav,6_dB_fan\fan\id_06\normal\00000214.wav,10.0,16000,6
4750,4750,fan,6,0,00000215.wav,6_dB_fan\fan\id_06\normal\00000215.wav,10.0,16000,6
4751,4751,fan,6,0,00000216.wav,6_dB_fan\fan\id_06\normal\00000216.wav,10.0,16000,6
4752,4752,fan,6,0,00000217.wav,6_dB_fan\fan\id_06\normal\00000217.wav,10.0,16000,6
4753,4753,fan,6,0,00000218.wav,6_dB_fan\fan\id_06\normal\00000218.wav,10.0,16000,6
4754,4754,fan,6,0,00000219.wav,6_dB_fan\fan\id_06\normal\00000219.wav,10.0,16000,6
4755,4755,fan,6,0,00000220.wav,6_dB_fan\fan\id_06\normal\00000220.wav,10.0,16000,6
4756,4756,fan,6,0,00000221.wav,6_dB_fan\fan\id_06\normal\00000221.wav,10.0,16000,6
4757,4757,fan,6,0,00000222.wav,6_dB_fan\fan\id_06\normal\00000222.wav,10.0,16000,6
4758,4758,fan,6,0,00000223.wav,6_dB_fan\fan\id_06\normal\00000223.wav,10.0,16000,6
4759,4759,fan,6,0,00000224.wav,6_dB_fan\fan\id_06\normal\00000224.wav,10.0,16000,6
4760,4760,fan,6,0,00000225.wav,6_dB_fan\fan\id_06\normal\00000225.wav,10.0,16000,6
4761,4761,fan,6,0,00000226.wav,6_dB_fan\fan\id_06\normal\00000226.wav,10.0,16000,6
4762,4762,fan,6,0,00000227.wav,6_dB_fan\fan\id_06\normal\00000227.wav,10.0,16000,6
4763,4763,fan,6,0,00000228.wav,6_dB_fan\fan\id_06\normal\00000228.wav,10.0,16000,6
4764,4764,fan,6,0,00000229.wav,6_dB_fan\fan\id_06\normal\00000229.wav,10.0,16000,6
4765,4765,fan,6,0,00000230.wav,6_dB_fan\fan\id_06\normal\00000230.wav,10.0,16000,6
4766,4766,fan,6,0,00000231.wav,6_dB_fan\fan\id_06\normal\00000231.wav,10.0,16000,6
4767,4767,fan,6,0,00000232.wav,6_dB_fan\fan\id_06\normal\00000232.wav,10.0,16000,6
4768,4768,fan,6,0,00000233.wav,6_dB_fan\fan\id_06\normal\00000233.wav,10.0,16000,6
4769,4769,fan,6,0,00000234.wav,6_dB_fan\fan\id_06\normal\00000234.wav,10.0,16000,6
4770,4770,fan,6,0,00000235.wav,6_dB_fan\fan\id_06\normal\00000235.wav,10.0,16000,6
4771,4771,fan,6,0,00000236.wav,6_dB_fan\fan\id_06\normal\00000236.wav,10.0,16000,6
4772,4772,fan,6,0,00000237.wav,6_dB_fan\fan\id_06\normal\00000237.wav,10.0,16000,6
4773,4773,fan,6,0,00000238.wav,6_dB_fan\fan\id_06\normal\00000238.wav,10.0,16000,6
4774,4774,fan,6,0,00000239.wav,6_dB_fan\fan\id_06\normal\00000239.wav,10.0,16000,6
4775,4775,fan,6,0,00000240.wav,6_dB_fan\fan\id_06\normal\00000240.wav,10.0,16000,6
4776,4776,fan,6,0,00000241.wav,6_dB_fan\fan\id_06\normal\00000241.wav,10.0,16000,6
4777,4777,fan,6,0,00000242.wav,6_dB_fan\fan\id_06\normal\00000242.wav,10.0,16000,6
4778,4778,fan,6,0,00000243.wav,6_dB_fan\fan\id_06\normal\00000243.wav,10.0,16000,6
4779,4779,fan,6,0,00000244.wav,6_dB_fan\fan\id_06\normal\00000244.wav,10.0,16000,6
4780,4780,fan,6,0,00000245.wav,6_dB_fan\fan\id_06\normal\00000245.wav,10.0,16000,6
4781,4781,fan,6,0,00000246.wav,6_dB_fan\fan\id_06\normal\00000246.wav,10.0,16000,6
4782,4782,fan,6,0,00000247.wav,6_dB_fan\fan\id_06\normal\00000247.wav,10.0,16000,6
4783,4783,fan,6,0,00000248.wav,6_dB_fan\fan\id_06\normal\00000248.wav,10.0,16000,6
4784,4784,fan,6,0,00000249.wav,6_dB_fan\fan\id_06\normal\00000249.wav,10.0,16000,6
4785,4785,fan,6,0,00000250.wav,6_dB_fan\fan\id_06\normal\00000250.wav,10.0,16000,6
4786,4786,fan,6,0,00000251.wav,6_dB_fan\fan\id_06\normal\00000251.wav,10.0,16000,6
4787,4787,fan,6,0,00000252.wav,6_dB_fan\fan\id_06\normal\00000252.wav,10.0,16000,6
4788,4788,fan,6,0,00000253.wav,6_dB_fan\fan\id_06\normal\00000253.wav,10.0,16000,6
4789,4789,fan,6,0,00000254.wav,6_dB_fan\fan\id_06\normal\00000254.wav,10.0,16000,6
4790,4790,fan,6,0,00000255.wav,6_dB_fan\fan\id_06\normal\00000255.wav,10.0,16000,6
4791,4791,fan,6,0,00000256.wav,6_dB_fan\fan\id_06\normal\00000256.wav,10.0,16000,6
4792,4792,fan,6,0,00000257.wav,6_dB_fan\fan\id_06\normal\00000257.wav,10.0,16000,6
4793,4793,fan,6,0,00000258.wav,6_dB_fan\fan\id_06\normal\00000258.wav,10.0,16000,6
4794,4794,fan,6,0,00000259.wav,6_dB_fan\fan\id_06\normal\00000259.wav,10.0,16000,6
4795,4795,fan,6,0,00000260.wav,6_dB_fan\fan\id_06\normal\00000260.wav,10.0,16000,6
4796,4796,fan,6,0,00000261.wav,6_dB_fan\fan\id_06\normal\00000261.wav,10.0,16000,6
4797,4797,fan,6,0,00000262.wav,6_dB_fan\fan\id_06\normal\00000262.wav,10.0,16000,6
4798,4798,fan,6,0,00000263.wav,6_dB_fan\fan\id_06\normal\00000263.wav,10.0,16000,6
4799,4799,fan,6,0,00000264.wav,6_dB_fan\fan\id_06\normal\00000264.wav,10.0,16000,6
4800,4800,fan,6,0,00000265.wav,6_dB_fan\fan\id_06\normal\00000265.wav,10.0,16000,6
4801,4801,fan,6,0,00000266.wav,6_dB_fan\fan\id_06\normal\00000266.wav,10.0,16000,6
4802,4802,fan,6,0,00000267.wav,6_dB_fan\fan\id_06\normal\00000267.wav,10.0,16000,6
4803,4803,fan,6,0,00000268.wav,6_dB_fan\fan\id_06\normal\00000268.wav,10.0,16000,6
4804,4804,fan,6,0,00000269.wav,6_dB_fan\fan\id_06\normal\00000269.wav,10.0,16000,6
4805,4805,fan,6,0,00000270.wav,6_dB_fan\fan\id_06\normal\00000270.wav,10.0,16000,6
4806,4806,fan,6,0,00000271.wav,6_dB_fan\fan\id_06\normal\00000271.wav,10.0,16000,6
4807,4807,fan,6,0,00000272.wav,6_dB_fan\fan\id_06\normal\00000272.wav,10.0,16000,6
4808,4808,fan,6,0,00000273.wav,6_dB_fan\fan\id_06\normal\00000273.wav,10.0,16000,6
4809,4809,fan,6,0,00000274.wav,6_dB_fan\fan\id_06\normal\00000274.wav,10.0,16000,6
4810,4810,fan,6,0,00000275.wav,6_dB_fan\fan\id_06\normal\00000275.wav,10.0,16000,6
4811,4811,fan,6,0,00000276.wav,6_dB_fan\fan\id_06\normal\00000276.wav,10.0,16000,6
4812,4812,fan,6,0,00000277.wav,6_dB_fan\fan\id_06\normal\00000277.wav,10.0,16000,6
4813,4813,fan,6,0,00000278.wav,6_dB_fan\fan\id_06\normal\00000278.wav,10.0,16000,6
4814,4814,fan,6,0,00000279.wav,6_dB_fan\fan\id_06\normal\00000279.wav,10.0,16000,6
4815,4815,fan,6,0,00000280.wav,6_dB_fan\fan\id_06\normal\00000280.wav,10.0,16000,6
4816,4816,fan,6,0,00000281.wav,6_dB_fan\fan\id_06\normal\00000281.wav,10.0,16000,6
4817,4817,fan,6,0,00000282.wav,6_dB_fan\fan\id_06\normal\00000282.wav,10.0,16000,6
4818,4818,fan,6,0,00000283.wav,6_dB_fan\fan\id_06\normal\00000283.wav,10.0,16000,6
4819,4819,fan,6,0,00000284.wav,6_dB_fan\fan\id_06\normal\00000284.wav,10.0,16000,6
4820,4820,fan,6,0,00000285.wav,6_dB_fan\fan\id_06\normal\00000285.wav,10.0,16000,6
4821,4821,fan,6,0,00000286.wav,6_dB_fan\fan\id_06\normal\00000286.wav,10.0,16000,6
4822,4822,fan,6,0,00000287.wav,6_dB_fan\fan\id_06\normal\00000287.wav,10.0,16000,6
4823,4823,fan,6,0,00000288.wav,6_dB_fan\fan\id_06\normal\00000288.wav,10.0,16000,6
4824,4824,fan,6,0,00000289.wav,6_dB_fan\fan\id_06\normal\00000289.wav,10.0,16000,6
4825,4825,fan,6,0,00000290.wav,6_dB_fan\fan\id_06\normal\00000290.wav,10.0,16000,6
4826,4826,fan,6,0,00000291.wav,6_dB_fan\fan\id_06\normal\00000291.wav,10.0,16000,6
4827,4827,fan,6,0,00000292.wav,6_dB_fan\fan\id_06\normal\00000292.wav,10.0,16000,6
4828,4828,fan,6,0,00000293.wav,6_dB_fan\fan\id_06\normal\00000293.wav,10.0,16000,6
4829,4829,fan,6,0,00000294.wav,6_dB_fan\fan\id_06\normal\00000294.wav,10.0,16000,6
4830,4830,fan,6,0,00000295.wav,6_dB_fan\fan\id_06\normal\00000295.wav,10.0,16000,6
4831,4831,fan,6,0,00000296.wav,6_dB_fan\fan\id_06\normal\00000296.wav,10.0,16000,6
4832,4832,fan,6,0,00000297.wav,6_dB_fan\fan\id_06\normal\00000297.wav,10.0,16000,6
4833,4833,fan,6,0,00000298.wav,6_dB_fan\fan\id_06\normal\00000298.wav,10.0,16000,6
4834,4834,fan,6,0,00000299.wav,6_dB_fan\fan\id_06\normal\00000299.wav,10.0,16000,6
4835,4835,fan,6,0,00000300.wav,6_dB_fan\fan\id_06\normal\00000300.wav,10.0,16000,6
4836,4836,fan,6,0,00000301.wav,6_dB_fan\fan\id_06\normal\00000301.wav,10.0,16000,6
4837,4837,fan,6,0,00000302.wav,6_dB_fan\fan\id_06\normal\00000302.wav,10.0,16000,6
4838,4838,fan,6,0,00000303.wav,6_dB_fan\fan\id_06\normal\00000303.wav,10.0,16000,6
4839,4839,fan,6,0,00000304.wav,6_dB_fan\fan\id_06\normal\00000304.wav,10.0,16000,6
4840,4840,fan,6,0,00000305.wav,6_dB_fan\fan\id_06\normal\00000305.wav,10.0,16000,6
4841,4841,fan,6,0,00000306.wav,6_dB_fan\fan\id_06\normal\00000306.wav,10.0,16000,6
4842,4842,fan,6,0,00000307.wav,6_dB_fan\fan\id_06\normal\00000307.wav,10.0,16000,6
4843,4843,fan,6,0,00000308.wav,6_dB_fan\fan\id_06\normal\00000308.wav,10.0,16000,6
4844,4844,fan,6,0,00000309.wav,6_dB_fan\fan\id_06\normal\00000309.wav,10.0,16000,6
4845,4845,fan,6,0,00000310.wav,6_dB_fan\fan\id_06\normal\00000310.wav,10.0,16000,6
4846,4846,fan,6,0,00000311.wav,6_dB_fan\fan\id_06\normal\00000311.wav,10.0,16000,6
4847,4847,fan,6,0,00000312.wav,6_dB_fan\fan\id_06\normal\00000312.wav,10.0,16000,6
4848,4848,fan,6,0,00000313.wav,6_dB_fan\fan\id_06\normal\00000313.wav,10.0,16000,6
4849,4849,fan,6,0,00000314.wav,6_dB_fan\fan\id_06\normal\00000314.wav,10.0,16000,6
4850,4850,fan,6,0,00000315.wav,6_dB_fan\fan\id_06\normal\00000315.wav,10.0,16000,6
4851,4851,fan,6,0,00000316.wav,6_dB_fan\fan\id_06\normal\00000316.wav,10.0,16000,6
4852,4852,fan,6,0,00000317.wav,6_dB_fan\fan\id_06\normal\00000317.wav,10.0,16000,6
4853,4853,fan,6,0,00000318.wav,6_dB_fan\fan\id_06\normal\00000318.wav,10.0,16000,6
4854,4854,fan,6,0,00000319.wav,6_dB_fan\fan\id_06\normal\00000319.wav,10.0,16000,6
4855,4855,fan,6,0,00000320.wav,6_dB_fan\fan\id_06\normal\00000320.wav,10.0,16000,6
4856,4856,fan,6,0,00000321.wav,6_dB_fan\fan\id_06\normal\00000321.wav,10.0,16000,6
4857,4857,fan,6,0,00000322.wav,6_dB_fan\fan\id_06\normal\00000322.wav,10.0,16000,6
4858,4858,fan,6,0,00000323.wav,6_dB_fan\fan\id_06\normal\00000323.wav,10.0,16000,6
4859,4859,fan,6,0,00000324.wav,6_dB_fan\fan\id_06\normal\00000324.wav,10.0,16000,6
4860,4860,fan,6,0,00000325.wav,6_dB_fan\fan\id_06\normal\00000325.wav,10.0,16000,6
4861,4861,fan,6,0,00000326.wav,6_dB_fan\fan\id_06\normal\00000326.wav,10.0,16000,6
4862,4862,fan,6,0,00000327.wav,6_dB_fan\fan\id_06\normal\00000327.wav,10.0,16000,6
4863,4863,fan,6,0,00000328.wav,6_dB_fan\fan\id_06\normal\00000328.wav,10.0,16000,6
4864,4864,fan,6,0,00000329.wav,6_dB_fan\fan\id_06\normal\00000329.wav,10.0,16000,6
4865,4865,fan,6,0,00000330.wav,6_dB_fan\fan\id_06\normal\00000330.wav,10.0,16000,6
4866,4866,fan,6,0,00000331.wav,6_dB_fan\fan\id_06\normal\00000331.wav,10.0,16000,6
4867,4867,fan,6,0,00000332.wav,6_dB_fan\fan\id_06\normal\00000332.wav,10.0,16000,6
4868,4868,fan,6,0,00000333.wav,6_dB_fan\fan\id_06\normal\00000333.wav,10.0,16000,6
4869,4869,fan,6,0,00000334.wav,6_dB_fan\fan\id_06\normal\00000334.wav,10.0,16000,6
4870,4870,fan,6,0,00000335.wav,6_dB_fan\fan\id_06\normal\00000335.wav,10.0,16000,6
4871,4871,fan,6,0,00000336.wav,6_dB_fan\fan\id_06\normal\00000336.wav,10.0,16000,6
4872,4872,fan,6,0,00000337.wav,6_dB_fan\fan\id_06\normal\00000337.wav,10.0,16000,6
4873,4873,fan,6,0,00000338.wav,6_dB_fan\fan\id_06\normal\00000338.wav,10.0,16000,6
4874,4874,fan,6,0,00000339.wav,6_dB_fan\fan\id_06\normal\00000339.wav,10.0,16000,6
4875,4875,fan,6,0,00000340.wav,6_dB_fan\fan\id_06\normal\00000340.wav,10.0,16000,6
4876,4876,fan,6,0,00000341.wav,6_dB_fan\fan\id_06\normal\00000341.wav,10.0,16000,6
4877,4877,fan,6,0,00000342.wav,6_dB_fan\fan\id_06\normal\00000342.wav,10.0,16000,6
4878,4878,fan,6,0,00000343.wav,6_dB_fan\fan\id_06\normal\00000343.wav,10.0,16000,6
4879,4879,fan,6,0,00000344.wav,6_dB_fan\fan\id_06\normal\00000344.wav,10.0,16000,6
4880,4880,fan,6,0,00000345.wav,6_dB_fan\fan\id_06\normal\00000345.wav,10.0,16000,6
4881,4881,fan,6,0,00000346.wav,6_dB_fan\fan\id_06\normal\00000346.wav,10.0,16000,6
4882,4882,fan,6,0,00000347.wav,6_dB_fan\fan\id_06\normal\00000347.wav,10.0,16000,6
4883,4883,fan,6,0,00000348.wav,6_dB_fan\fan\id_06\normal\00000348.wav,10.0,16000,6
4884,4884,fan,6,0,00000349.wav,6_dB_fan\fan\id_06\normal\00000349.wav,10.0,16000,6
4885,4885,fan,6,0,00000350.wav,6_dB_fan\fan\id_06\normal\00000350.wav,10.0,16000,6
4886,4886,fan,6,0,00000351.wav,6_dB_fan\fan\id_06\normal\00000351.wav,10.0,16000,6
4887,4887,fan,6,0,00000352.wav,6_dB_fan\fan\id_06\normal\00000352.wav,10.0,16000,6
4888,4888,fan,6,0,00000353.wav,6_dB_fan\fan\id_06\normal\00000353.wav,10.0,16000,6
4889,4889,fan,6,0,00000354.wav,6_dB_fan\fan\id_06\normal\00000354.wav,10.0,16000,6
4890,4890,fan,6,0,00000355.wav,6_dB_fan\fan\id_06\normal\00000355.wav,10.0,16000,6
4891,4891,fan,6,0,00000356.wav,6_dB_fan\fan\id_06\normal\00000356.wav,10.0,16000,6
4892,4892,fan,6,0,00000357.wav,6_dB_fan\fan\id_06\normal\00000357.wav,10.0,16000,6
4893,4893,fan,6,0,00000358.wav,6_dB_fan\fan\id_06\normal\00000358.wav,10.0,16000,6
4894,4894,fan,6,0,00000359.wav,6_dB_fan\fan\id_06\normal\00000359.wav,10.0,16000,6
4895,4895,fan,6,0,00000360.wav,6_dB_fan\fan\id_06\normal\00000360.wav,10.0,16000,6
4896,4896,fan,6,0,00000361.wav,6_dB_fan\fan\id_06\normal\00000361.wav,10.0,16000,6
4897,4897,fan,6,0,00000362.wav,6_dB_fan\fan\id_06\normal\00000362.wav,10.0,16000,6
4898,4898,fan,6,0,00000363.wav,6_dB_fan\fan\id_06\normal\00000363.wav,10.0,16000,6
4899,4899,fan,6,0,00000364.wav,6_dB_fan\fan\id_06\normal\00000364.wav,10.0,16000,6
4900,4900,fan,6,0,00000365.wav,6_dB_fan\fan\id_06\normal\00000365.wav,10.0,16000,6
4901,4901,fan,6,0,00000366.wav,6_dB_fan\fan\id_06\normal\00000366.wav,10.0,16000,6
4902,4902,fan,6,0,00000367.wav,6_dB_fan\fan\id_06\normal\00000367.wav,10.0,16000,6
4903,4903,fan,6,0,00000368.wav,6_dB_fan\fan\id_06\normal\00000368.wav,10.0,16000,6
4904,4904,fan,6,0,00000369.wav,6_dB_fan\fan\id_06\normal\00000369.wav,10.0,16000,6
4905,4905,fan,6,0,00000370.wav,6_dB_fan\fan\id_06\normal\00000370.wav,10.0,16000,6
4906,4906,fan,6,0,00000371.wav,6_dB_fan\fan\id_06\normal\00000371.wav,10.0,16000,6
4907,4907,fan,6,0,00000372.wav,6_dB_fan\fan\id_06\normal\00000372.wav,10.0,16000,6
4908,4908,fan,6,0,00000373.wav,6_dB_fan\fan\id_06\normal\00000373.wav,10.0,16000,6
4909,4909,fan,6,0,00000374.wav,6_dB_fan\fan\id_06\normal\00000374.wav,10.0,16000,6
4910,4910,fan,6,0,00000375.wav,6_dB_fan\fan\id_06\normal\00000375.wav,10.0,16000,6
4911,4911,fan,6,0,00000376.wav,6_dB_fan\fan\id_06\normal\00000376.wav,10.0,16000,6
4912,4912,fan,6,0,00000377.wav,6_dB_fan\fan\id_06\normal\00000377.wav,10.0,16000,6
4913,4913,fan,6,0,00000378.wav,6_dB_fan\fan\id_06\normal\00000378.wav,10.0,16000,6
4914,4914,fan,6,0,00000379.wav,6_dB_fan\fan\id_06\normal\00000379.wav,10.0,16000,6
4915,4915,fan,6,0,00000380.wav,6_dB_fan\fan\id_06\normal\00000380.wav,10.0,16000,6
4916,4916,fan,6,0,00000381.wav,6_dB_fan\fan\id_06\normal\00000381.wav,10.0,16000,6
4917,4917,fan,6,0,00000382.wav,6_dB_fan\fan\id_06\normal\00000382.wav,10.0,16000,6
4918,4918,fan,6,0,00000383.wav,6_dB_fan\fan\id_06\normal\00000383.wav,10.0,16000,6
4919,4919,fan,6,0,00000384.wav,6_dB_fan\fan\id_06\normal\00000384.wav,10.0,16000,6
4920,4920,fan,6,0,00000385.wav,6_dB_fan\fan\id_06\normal\00000385.wav,10.0,16000,6
4921,4921,fan,6,0,00000386.wav,6_dB_fan\fan\id_06\normal\00000386.wav,10.0,16000,6
4922,4922,fan,6,0,00000387.wav,6_dB_fan\fan\id_06\normal\00000387.wav,10.0,16000,6
4923,4923,fan,6,0,00000388.wav,6_dB_fan\fan\id_06\normal\00000388.wav,10.0,16000,6
4924,4924,fan,6,0,00000389.wav,6_dB_fan\fan\id_06\normal\00000389.wav,10.0,16000,6
4925,4925,fan,6,0,00000390.wav,6_dB_fan\fan\id_06\normal\00000390.wav,10.0,16000,6
4926,4926,fan,6,0,00000391.wav,6_dB_fan\fan\id_06\normal\00000391.wav,10.0,16000,6
4927,4927,fan,6,0,00000392.wav,6_dB_fan\fan\id_06\normal\00000392.wav,10.0,16000,6
4928,4928,fan,6,0,00000393.wav,6_dB_fan\fan\id_06\normal\00000393.wav,10.0,16000,6
4929,4929,fan,6,0,00000394.wav,6_dB_fan\fan\id_06\normal\00000394.wav,10.0,16000,6
4930,4930,fan,6,0,00000395.wav,6_dB_fan\fan\id_06\normal\00000395.wav,10.0,16000,6
4931,4931,fan,6,0,00000396.wav,6_dB_fan\fan\id_06\normal\00000396.wav,10.0,16000,6
4932,4932,fan,6,0,00000397.wav,6_dB_fan\fan\id_06\normal\00000397.wav,10.0,16000,6
4933,4933,fan,6,0,00000398.wav,6_dB_fan\fan\id_06\normal\00000398.wav,10.0,16000,6
4934,4934,fan,6,0,00000399.wav,6_dB_fan\fan\id_06\normal\00000399.wav,10.0,16000,6
4935,4935,fan,6,0,00000400.wav,6_dB_fan\fan\id_06\normal\00000400.wav,10.0,16000,6
4936,4936,fan,6,0,00000401.wav,6_dB_fan\fan\id_06\normal\00000401.wav,10.0,16000,6
4937,4937,fan,6,0,00000402.wav,6_dB_fan\fan\id_06\normal\00000402.wav,10.0,16000,6
4938,4938,fan,6,0,00000403.wav,6_dB_fan\fan\id_06\normal\00000403.wav,10.0,16000,6
4939,4939,fan,6,0,00000404.wav,6_dB_fan\fan\id_06\normal\00000404.wav,10.0,16000,6
4940,4940,fan,6,0,00000405.wav,6_dB_fan\fan\id_06\normal\00000405.wav,10.0,16000,6
4941,4941,fan,6,0,00000406.wav,6_dB_fan\fan\id_06\normal\00000406.wav,10.0,16000,6
4942,4942,fan,6,0,00000407.wav,6_dB_fan\fan\id_06\normal\00000407.wav,10.0,16000,6
4943,4943,fan,6,0,00000408.wav,6_dB_fan\fan\id_06\normal\00000408.wav,10.0,16000,6
4944,4944,fan,6,0,00000409.wav,6_dB_fan\fan\id_06\normal\00000409.wav,10.0,16000,6
4945,4945,fan,6,0,00000410.wav,6_dB_fan\fan\id_06\normal\00000410.wav,10.0,16000,6
4946,4946,fan,6,0,00000411.wav,6_dB_fan\fan\id_06\normal\00000411.wav,10.0,16000,6
4947,4947,fan,6,0,00000412.wav,6_dB_fan\fan\id_06\normal\00000412.wav,10.0,16000,6
4948,4948,fan,6,0,00000413.wav,6_dB_fan\fan\id_06\normal\00000413.wav,10.0,16000,6
4949,4949,fan,6,0,00000414.wav,6_dB_fan\fan\id_06\normal\00000414.wav,10.0,16000,6
4950,4950,fan,6,0,00000415.wav,6_dB_fan\fan\id_06\normal\00000415.wav,10.0,16000,6
4951,4951,fan,6,0,00000416.wav,6_dB_fan\fan\id_06\normal\00000416.wav,10.0,16000,6
4952,4952,fan,6,0,00000417.wav,6_dB_fan\fan\id_06\normal\00000417.wav,10.0,16000,6
4953,4953,fan,6,0,00000418.wav,6_dB_fan\fan\id_06\normal\00000418.wav,10.0,16000,6
4954,4954,fan,6,0,00000419.wav,6_dB_fan\fan\id_06\normal\00000419.wav,10.0,16000,6
4955,4955,fan,6,0,00000420.wav,6_dB_fan\fan\id_06\normal\00000420.wav,10.0,16000,6
4956,4956,fan,6,0,00000421.wav,6_dB_fan\fan\id_06\normal\00000421.wav,10.0,16000,6
4957,4957,fan,6,0,00000422.wav,6_dB_fan\fan\id_06\normal\00000422.wav,10.0,16000,6
4958,4958,fan,6,0,00000423.wav,6_dB_fan\fan\id_06\normal\00000423.wav,10.0,16000,6
4959,4959,fan,6,0,00000424.wav,6_dB_fan\fan\id_06\normal\00000424.wav,10.0,16000,6
4960,4960,fan,6,0,00000425.wav,6_dB_fan\fan\id_06\normal\00000425.wav,10.0,16000,6
4961,4961,fan,6,0,00000426.wav,6_dB_fan\fan\id_06\normal\00000426.wav,10.0,16000,6
4962,4962,fan,6,0,00000427.wav,6_dB_fan\fan\id_06\normal\00000427.wav,10.0,16000,6
4963,4963,fan,6,0,00000428.wav,6_dB_fan\fan\id_06\normal\00000428.wav,10.0,16000,6
4964,4964,fan,6,0,00000429.wav,6_dB_fan\fan\id_06\normal\00000429.wav,10.0,16000,6
4965,4965,fan,6,0,00000430.wav,6_dB_fan\fan\id_06\normal\00000430.wav,10.0,16000,6
4966,4966,fan,6,0,00000431.wav,6_dB_fan\fan\id_06\normal\00000431.wav,10.0,16000,6
4967,4967,fan,6,0,00000432.wav,6_dB_fan\fan\id_06\normal\00000432.wav,10.0,16000,6
4968,4968,fan,6,0,00000433.wav,6_dB_fan\fan\id_06\normal\00000433.wav,10.0,16000,6
4969,4969,fan,6,0,00000434.wav,6_dB_fan\fan\id_06\normal\00000434.wav,10.0,16000,6
4970,4970,fan,6,0,00000435.wav,6_dB_fan\fan\id_06\normal\00000435.wav,10.0,16000,6
4971,4971,fan,6,0,00000436.wav,6_dB_fan\fan\id_06\normal\00000436.wav,10.0,16000,6
4972,4972,fan,6,0,00000437.wav,6_dB_fan\fan\id_06\normal\00000437.wav,10.0,16000,6
4973,4973,fan,6,0,00000438.wav,6_dB_fan\fan\id_06\normal\00000438.wav,10.0,16000,6
4974,4974,fan,6,0,00000439.wav,6_dB_fan\fan\id_06\normal\00000439.wav,10.0,16000,6
4975,4975,fan,6,0,00000440.wav,6_dB_fan\fan\id_06\normal\00000440.wav,10.0,16000,6
4976,4976,fan,6,0,00000441.wav,6_dB_fan\fan\id_06\normal\00000441.wav,10.0,16000,6
4977,4977,fan,6,0,00000442.wav,6_dB_fan\fan\id_06\normal\00000442.wav,10.0,16000,6
4978,4978,fan,6,0,00000443.wav,6_dB_fan\fan\id_06\normal\00000443.wav,10.0,16000,6
4979,4979,fan,6,0,00000444.wav,6_dB_fan\fan\id_06\normal\00000444.wav,10.0,16000,6
4980,4980,fan,6,0,00000445.wav,6_dB_fan\fan\id_06\normal\00000445.wav,10.0,16000,6
4981,4981,fan,6,0,00000446.wav,6_dB_fan\fan\id_06\normal\00000446.wav,10.0,16000,6
4982,4982,fan,6,0,00000447.wav,6_dB_fan\fan\id_06\normal\00000447.wav,10.0,16000,6
4983,4983,fan,6,0,00000448.wav,6_dB_fan\fan\id_06\normal\00000448.wav,10.0,16000,6
4984,4984,fan,6,0,00000449.wav,6_dB_fan\fan\id_06\normal\00000449.wav,10.0,16000,6
4985,4985,fan,6,0,00000450.wav,6_dB_fan\fan\id_06\normal\00000450.wav,10.0,16000,6
4986,4986,fan,6,0,00000451.wav,6_dB_fan\fan\id_06\normal\00000451.wav,10.0,16000,6
4987,4987,fan,6,0,00000452.wav,6_dB_fan\fan\id_06\normal\00000452.wav,10.0,16000,6
4988,4988,fan,6,0,00000453.wav,6_dB_fan\fan\id_06\normal\00000453.wav,10.0,16000,6
4989,4989,fan,6,0,00000454.wav,6_dB_fan\fan\id_06\normal\00000454.wav,10.0,16000,6
4990,4990,fan,6,0,00000455.wav,6_dB_fan\fan\id_06\normal\00000455.wav,10.0,16000,6
4991,4991,fan,6,0,00000456.wav,6_dB_fan\fan\id_06\normal\00000456.wav,10.0,16000,6
4992,4992,fan,6,0,00000457.wav,6_dB_fan\fan\id_06\normal\00000457.wav,10.0,16000,6
4993,4993,fan,6,0,00000458.wav,6_dB_fan\fan\id_06\normal\00000458.wav,10.0,16000,6
4994,4994,fan,6,0,00000459.wav,6_dB_fan\fan\id_06\normal\00000459.wav,10.0,16000,6
4995,4995,fan,6,0,00000460.wav,6_dB_fan\fan\id_06\normal\00000460.wav,10.0,16000,6
4996,4996,fan,6,0,00000461.wav,6_dB_fan\fan\id_06\normal\00000461.wav,10.0,16000,6
4997,4997,fan,6,0,00000462.wav,6_dB_fan\fan\id_06\normal\00000462.wav,10.0,16000,6
4998,4998,fan,6,0,00000463.wav,6_dB_fan\fan\id_06\normal\00000463.wav,10.0,16000,6
4999,4999,fan,6,0,00000464.wav,6_dB_fan\fan\id_06\normal\00000464.wav,10.0,16000,6
5000,5000,fan,6,0,00000465.wav,6_dB_fan\fan\id_06\normal\00000465.wav,10.0,16000,6
5001,5001,fan,6,0,00000466.wav,6_dB_fan\fan\id_06\normal\00000466.wav,10.0,16000,6
